pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,flr2nd_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,ssn3_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
528221100,60,RL,105.0,15578,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,0.0,BLQ,0.0,728.0,728.0,GasA,Gd,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,TA,8,Typ,0,Gd,Detchd,2006.0,RFn,2.0,429.0,TA,TA,Y,0,0,0,0,0,0,0,5,2006,New,172785
535451110,20,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,Fa,No,Unf,398.0,Unf,149.0,317.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,Gd,5,Typ,0,TA,Attchd,1980.0,Unf,2.0,720.0,TA,TA,Y,194,0,0,0,0,0,0,7,2007,WD ,129000
527302175,20,RL,48.0,17043,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,Gd,CBlock,TA,TA,Av,BLQ,0.0,Rec,0.0,1362.0,1362.0,GasA,TA,Y,SBrkr,1586,0,0,1586,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Basment,1979.0,RFn,2.0,435.0,TA,TA,Y,192,0,0,0,0,0,0,1,2009,WD ,181000
535178100,80,RL,125.0,10000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,SLvl,5,6,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,272.0,TA,TA,CBlock,Gd,TA,Av,GLQ,678.0,ALQ,281.0,99.0,1058.0,GasA,Ex,Y,SBrkr,1370,0,0,1370,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1956.0,Unf,1.0,300.0,TA,TA,Y,191,0,0,0,120,0,0,2,2006,WD ,148000
908130020,20,RL,75.0,8050,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,272.0,TA,TA,PConc,Gd,TA,Av,GLQ,475.0,Unf,297.0,142.0,914.0,GasA,Ex,Y,SBrkr,914,0,0,914,1.0,0.0,1,0,2,1,Gd,4,Typ,0,TA,Attchd,1956.0,Fin,0.0,0.0,TA,TA,N,32,0,0,0,0,0,0,4,2006,WD ,117250
528228435,120,RL,43.0,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,16.0,Gd,TA,PConc,Gd,TA,No,LwQ,16.0,GLQ,0.0,1357.0,1373.0,GasA,Ex,Y,SBrkr,1555,0,0,1555,0.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2005.0,Fin,2.0,430.0,TA,TA,Y,143,20,0,0,0,0,0,5,2009,WD ,192500
909451150,160,RM,24.0,1950,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsI,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,81.0,Rec,612.0,23.0,716.0,GasA,TA,Y,SBrkr,716,840,0,1556,1.0,0.0,2,1,3,1,TA,6,Typ,1,Gd,Detchd,1980.0,Unf,2.0,452.0,TA,TA,Y,161,0,0,0,0,0,0,7,2008,COD,151000
907203060,20,RL,70.0,7700,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,138.0,Unf,468.0,276.0,882.0,GasA,TA,Y,SBrkr,882,0,0,882,1.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1980.0,Unf,2.0,461.0,TA,TA,Y,96,0,0,0,0,0,0,3,2007,WD ,112500
903205085,30,RL,98.0,8731,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,TA,Fa,BrkTil,Ex,TA,No,GLQ,645.0,Unf,0.0,270.0,915.0,GasA,TA,Y,SBrkr,1167,0,0,1167,0.0,0.0,1,0,3,1,TA,6,Maj1,1,Gd,Attchd,1972.0,RFn,2.0,495.0,TA,TA,Y,0,0,216,0,126,0,0,5,2007,WD ,144000
528186130,120,RL,89.0,8232,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2008,Hip,CompShg,MetalSd,MetalSd,None,714.0,Ex,TA,PConc,TA,TA,No,ALQ,1204.0,Unf,0.0,596.0,1800.0,GasA,Ex,Y,SBrkr,1800,0,0,1800,1.0,0.0,2,0,2,1,Ex,6,Typ,1,TA,Attchd,2008.0,Unf,3.0,944.0,TA,TA,Y,210,0,0,0,0,0,0,6,2008,New,370967
527453130,160,RL,24.0,2280,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsI,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,Unf,514.0,Unf,0.0,341.0,855.0,GasA,TA,Y,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,1975.0,RFn,2.0,440.0,TA,TA,Y,173,0,0,0,0,0,0,6,2010,WD ,149900
907192030,60,RL,68.0,8935,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,831.0,831.0,GasA,Ex,Y,SBrkr,831,829,0,1660,0.0,0.0,2,1,3,1,Gd,7,Typ,0,TA,Attchd,2002.0,Fin,2.0,493.0,TA,TA,Y,144,68,0,0,0,0,0,7,2009,WD ,195000
527165100,80,RL,68.0,9125,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,TA,TA,PConc,Gd,TA,No,BLQ,0.0,LwQ,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,812,670,0,1482,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1992.0,Fin,2.0,392.0,TA,TA,Y,100,25,0,0,0,0,0,7,2007,WD ,163900
905352010,20,RL,113.0,11075,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1984,1984,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,136.0,TA,TA,PConc,Ex,TA,Gd,GLQ,299.0,Unf,891.0,0.0,1190.0,GasA,Ex,Y,SBrkr,1522,0,0,1522,0.0,0.0,2,0,3,1,TA,7,Typ,1,Ex,Attchd,1984.0,Fin,2.0,552.0,TA,TA,Y,0,77,0,0,168,0,0,2,2007,WD ,182000
916382100,20,RL,113.0,13438,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,None,246.0,Ex,TA,CBlock,Gd,TA,No,BLQ,1758.0,Unf,0.0,432.0,2190.0,GasA,Ex,Y,SBrkr,2036,0,0,2036,1.0,0.0,2,0,3,1,Ex,9,Typ,1,Gd,Detchd,2008.0,Unf,3.0,780.0,TA,TA,Y,90,154,0,0,0,0,0,7,2009,WD ,410000
914476430,20,RL,82.0,11070,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,55.0,Unf,0.0,1527.0,1582.0,GasA,TA,Y,SBrkr,1595,0,0,1595,1.0,0.0,2,0,2,1,TA,5,Typ,0,Gd,Attchd,1991.0,Fin,2.0,672.0,TA,TA,Y,0,0,0,0,0,0,0,4,2009,COD,152000
531376030,60,RL,65.0,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,Gd,Gd,GLQ,0.0,Unf,0.0,891.0,891.0,GasA,Ex,Y,SBrkr,891,795,0,1686,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Gd,Attchd,2005.0,Fin,2.0,462.0,TA,TA,Y,144,101,0,0,0,0,0,4,2006,WD ,184000
923202015,90,RM,78.0,7060,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplx,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,200.0,TA,Gd,PConc,TA,TA,No,BLQ,1309.0,Unf,0.0,35.0,1344.0,GasA,Ex,Y,SBrkr,1344,0,0,1344,2.0,0.0,2,0,2,2,TA,8,Typ,0,Gd,2Types,1997.0,Unf,4.0,784.0,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD ,206300
923226150,90,RL,78.0,11836,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplx,1Story,5,5,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,149.0,Unf,0.0,1503.0,1652.0,GasA,TA,Y,SBrkr,1652,0,0,1652,0.0,0.0,2,0,4,2,TA,8,Typ,0,Gd,Attchd,1970.0,Unf,3.0,928.0,TA,TA,Y,0,0,0,0,0,0,0,3,2006,WD ,146500
535180130,50,RL,60.0,8382,Pave,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,TA,Y,FuseA,832,505,0,1337,0.0,0.0,1,0,3,1,TA,5,Typ,0,TA,Attchd,1956.0,RFn,1.0,263.0,TA,TA,Y,0,0,0,0,0,0,0,2,2010,WD ,108000
534126060,80,RL,102.0,10192,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,0.0,Unf,0.0,570.0,570.0,GasA,Gd,Y,SBrkr,1222,698,0,1920,0.0,0.0,3,0,4,1,Gd,8,Typ,1,Gd,Attchd,1968.0,RFn,2.0,487.0,TA,TA,Y,0,98,0,0,0,0,0,9,2006,WD ,170000
907290250,120,RM,102.0,4426,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,205.0,Gd,TA,PConc,Gd,TA,No,ALQ,662.0,LwQ,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,3,Typ,0,Fa,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,0,2,2008,WD ,145000
527453140,120,RL,24.0,2280,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsI,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,435.0,Unf,622.0,0.0,1057.0,GasA,TA,Y,SBrkr,1055,0,0,1055,0.0,1.0,2,0,2,1,TA,4,Typ,1,Gd,Attchd,1975.0,Unf,2.0,440.0,TA,TA,Y,0,27,0,0,0,0,0,8,2009,WD ,123000
905351089,120,RL,24.0,2887,Pave,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,1003.0,Unf,0.0,288.0,1291.0,GasA,Ex,Y,SBrkr,1291,0,0,1291,1.0,0.0,1,0,2,1,Gd,6,Typ,1,Gd,Detchd,1996.0,Unf,2.0,431.0,TA,TA,Y,307,0,0,0,0,0,0,11,2008,WD ,173000
902207140,30,RM,60.0,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,Gd,TA,Gd,GLQ,0.0,Unf,0.0,624.0,624.0,GasA,Gd,Y,SBrkr,720,0,0,720,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,BuiltIn,2005.0,Unf,2.0,484.0,TA,TA,Y,106,0,0,0,0,0,0,5,2010,WD ,105900
923225360,180,RM,21.0,1596,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsI,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,462.0,Rec,0.0,0.0,462.0,GasA,TA,Y,SBrkr,526,462,0,988,1.0,0.0,1,0,2,1,TA,5,Typ,0,TA,Attchd,1973.0,Unf,1.0,297.0,TA,TA,Y,120,101,0,0,0,0,0,11,2009,WD ,91000
909426090,50,RL,78.0,15600,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1949,2005,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,312.0,Unf,507.0,248.0,1067.0,GasW,Fa,N,SBrkr,986,537,0,1523,1.0,0.0,2,0,3,1,Fa,7,Maj2,1,Gd,Attchd,1949.0,RFn,1.0,295.0,TA,TA,Y,0,0,81,0,0,0,0,10,2009,WD ,158000
907412020,60,RL,65.0,9313,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,LwQ,0.0,GLQ,0.0,864.0,864.0,GasA,Ex,Y,SBrkr,864,864,0,1728,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Fa,Attchd,2004.0,Fin,2.0,572.0,TA,TA,Y,187,56,0,0,0,0,0,4,2009,WD ,190000
533250110,120,RL,22.0,11064,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1995,Hip,CompShg,BrkFace,BrkFace,BrkFace,0.0,Gd,TA,PConc,TA,TA,No,ALQ,560.0,Unf,670.0,0.0,1230.0,GasA,Ex,Y,SBrkr,1239,0,0,1239,1.0,0.0,1,1,1,1,Gd,4,Typ,1,Gd,Attchd,1995.0,Fin,2.0,477.0,TA,TA,Y,172,24,0,0,0,0,0,8,2008,WD ,217500
910226040,50,RM,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,WdShing,Wd Shng,None,162.0,TA,TA,CBlock,TA,TA,No,Rec,330.0,Unf,0.0,821.0,1151.0,GasA,Gd,Y,FuseA,1151,804,0,1955,0.0,0.0,2,0,4,1,TA,7,Typ,0,Gd,Attchd,1958.0,Unf,1.0,356.0,TA,TA,Y,0,0,0,0,0,0,0,1,2008,WD ,165500
909425060,70,RL,75.0,12000,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Ex,TA,Av,Unf,275.0,Unf,0.0,429.0,704.0,GasA,Ex,Y,SBrkr,860,704,0,1564,0.0,0.0,1,1,3,1,Fa,7,Typ,1,Gd,Basment,1941.0,Unf,1.0,234.0,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD ,174500
908276140,80,RL,62.0,7692,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,0.0,Unf,0.0,416.0,416.0,GasA,Gd,Y,FuseA,1204,0,0,1204,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1954.0,Unf,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD ,100000
526351010,20,RL,81.0,14267,Pave,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,None,108.0,TA,TA,CBlock,TA,TA,No,BLQ,923.0,Rec,0.0,406.0,1329.0,GasA,TA,Y,SBrkr,1329,0,0,1329,0.0,0.0,1,1,3,1,Gd,6,Typ,0,Gd,Attchd,1958.0,Unf,1.0,312.0,TA,TA,Y,393,36,0,0,0,0,12500,6,2010,WD ,172000
907202220,20,RL,75.0,9675,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Fa,No,Unf,330.0,Unf,432.0,102.0,864.0,GasA,TA,Y,SBrkr,879,0,0,879,0.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,CarPort,1975.0,Unf,2.0,440.0,TA,TA,Y,0,80,0,0,0,0,0,9,2007,Con,120000
531477020,20,RH,60.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,Fa,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,721.0,721.0,GasA,Gd,Y,SBrkr,841,0,0,841,0.0,0.0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1950.0,Unf,1.0,294.0,TA,TA,N,250,0,24,0,0,0,0,9,2009,WD ,82000
535354130,50,RL,50.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1.5Fin,6,6,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,FuseA,900,412,0,1312,0.0,0.0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,1953.0,Unf,2.0,649.0,Fa,Fa,Y,0,28,0,0,0,0,0,10,2006,WD ,127000
902305080,75,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,Av,GLQ,319.0,Unf,0.0,416.0,735.0,OthW,Fa,N,SBrkr,1134,924,0,2058,0.0,0.0,1,1,3,1,TA,8,Typ,1,Ex,Attchd,1950.0,RFn,2.0,396.0,TA,TA,P,0,0,259,0,0,0,0,4,2008,WD ,129500
527182110,120,RL,60.0,5814,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1036.0,Unf,0.0,184.0,1220.0,GasA,Gd,Y,SBrkr,1360,0,0,1360,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,1984.0,RFn,2.0,565.0,TA,TA,Y,63,0,0,0,0,0,0,8,2009,COD,187500
907255060,20,RL,60.0,14860,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,TA,TA,No,Rec,1538.0,Unf,0.0,240.0,1778.0,GasA,Ex,Y,SBrkr,1786,0,0,1786,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002.0,RFn,3.0,715.0,TA,TA,Y,182,35,0,0,0,0,0,6,2008,WD ,300000
534250300,60,RL,50.0,14803,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,252.0,TA,TA,CBlock,TA,Fa,No,Unf,416.0,Unf,0.0,409.0,825.0,GasA,Gd,Y,SBrkr,1097,896,0,1993,0.0,0.0,2,1,4,1,TA,8,Typ,1,Gd,Detchd,1971.0,Unf,2.0,495.0,Fa,TA,Y,0,66,0,0,0,0,0,6,2006,WD ,190000
905480090,50,RL,50.0,7550,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1920,1950,Gambrel,CompShg,MetalSd,MetalSd,Stone,0.0,Fa,Fa,BrkTil,Gd,TA,No,GLQ,0.0,Unf,0.0,951.0,951.0,GasW,Fa,N,SBrkr,986,376,0,1362,0.0,0.0,2,0,4,1,TA,7,Typ,0,Gd,Attchd,1920.0,Fin,1.0,280.0,TA,TA,P,0,0,0,0,0,0,0,3,2007,WD ,96000
528480130,60,FV,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,None,100.0,Gd,TA,PConc,TA,TA,No,Unf,812.0,Unf,0.0,280.0,1092.0,GasA,Ex,Y,SBrkr,1112,438,0,1550,1.0,0.0,2,0,2,1,Gd,7,Typ,0,TA,Attchd,2007.0,RFn,2.0,438.0,TA,TA,Y,0,168,0,0,0,0,0,10,2009,WD ,241000
532376090,20,RL,40.0,13673,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,0.0,Unf,0.0,1140.0,1140.0,GasA,TA,Y,SBrkr,1696,0,0,1696,0.0,0.0,1,1,3,1,TA,8,Min2,1,Gd,CarPort,1962.0,Unf,1.0,349.0,TA,TA,Y,0,30,0,0,0,0,0,3,2007,WD ,143900
923228180,160,RM,21.0,1533,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsI,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,Ex,TA,No,GLQ,408.0,Unf,0.0,138.0,546.0,GasA,TA,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,Gd,Attchd,1970.0,RFn,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,0,12,2006,WD ,87550
528180070,120,RL,61.0,7658,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,456.0,Unf,0.0,1296.0,1752.0,GasA,Ex,Y,SBrkr,1752,0,0,1752,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,BuiltIn,2005.0,Fin,2.0,576.0,TA,TA,Y,196,82,0,0,0,0,0,2,2010,WD ,319900
527210050,60,RL,63.0,12292,Pave,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,184.0,Gd,TA,PConc,Ex,TA,No,Unf,205.0,Unf,0.0,889.0,1094.0,GasA,Ex,Y,SBrkr,1102,1371,0,2473,0.0,0.0,2,1,4,1,Gd,11,Typ,1,Gd,Attchd,2006.0,Fin,3.0,675.0,TA,TA,Y,246,39,0,0,0,0,0,7,2006,New,356383
906380100,20,RL,122.0,11923,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,BLQ,0.0,GLQ,0.0,1800.0,1800.0,GasA,Ex,Y,SBrkr,1800,0,0,1800,0.0,0.0,2,0,2,1,Ex,7,Typ,0,Gd,Attchd,2007.0,Fin,2.0,702.0,TA,TA,Y,288,136,0,0,0,0,0,5,2009,WD ,239000
528365080,60,RL,91.0,10010,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,WdShake,VinylSd,VinylSd,None,320.0,Gd,TA,PConc,TA,TA,No,Rec,228.0,Unf,852.0,0.0,1080.0,GasA,Ex,Y,SBrkr,1108,1089,0,2197,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Detchd,1993.0,Unf,3.0,783.0,TA,TA,Y,385,99,0,0,0,0,0,7,2008,WD ,287500
903475040,50,RM,91.0,12358,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,360.0,Unf,0.0,360.0,720.0,GasA,TA,Y,SBrkr,854,0,528,1382,0.0,0.0,1,1,2,1,TA,7,Typ,0,Gd,BuiltIn,1991.0,Fin,2.0,660.0,TA,TA,Y,237,0,0,0,0,0,0,5,2007,WD ,128500
528240130,60,RL,63.0,8577,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,886,0,1733,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,RFn,2.0,433.0,TA,TA,Y,144,48,0,0,0,0,0,4,2010,WD ,185088
